Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Dismissal_Type,Match_Date,Player_Role
54616,1,India,Pakistan,Sydney,T20,Smith,Southee,171,124,6,6,---,0,-,35,Hit Wicket,,All-Rounder
49049,1,Afghanistan,India,Delhi,ODI,Warner,Bumrah,-5,139,0,10,NA,0,5.912401873223555,16,Unknown,2020-01-01,Unknown
55680,1,Pakistan,India,Sydney,T20,Warner,Starc,46,50,1,0,123.3332974019075,2,-,20,Bowled,2021-05-10,Unknown
57689,2,Australia,South Africa,Chennai,T20,Babar,Southee,61,23,15,0,123.3332974019075,6,5.912401873223555,7,Bowled,2021-05-10,Unknown
16719,1,New Zealand,Afghanistan,Chennai,Test,Warner,Starc,150,25,9,0,---,5,-,8,Unknown,Unknown,Bowler
40000,2,Bangladesh,West Indies,Mumbai,T20,Smith,Rabada,55,20,19,8,123.3332974019075,4,-,55,Caught,2020-01-01,Unknown
44287,2,Afghanistan,West Indies,Johannesburg,ODI,Williamson,Malinga,173,30,23,3,123.3332974019075,1,NA,74,Not Out,2021-05-10,Unknown
55667,2,Afghanistan,India,Kolkata,T20,Faf,Malinga,-9,6,2,5,---,3,-,4,Unknown,2021-05-10,All-Rounder
70570,1,England,New Zealand,London,T20,Rohit,Malinga,63,96,16,3,123.3332974019075,5,-,34,Unknown,2020-01-01,Unknown
46360,2,New Zealand,West Indies,Unknown,ODI,Warner,Bumrah,163,144,6,7,123.3332974019075,2,5.912401873223555,64,Run Out,2020-01-01,Batsman
88649,2,West Indies,India,Kolkata,T20,Nabi,Starc,150,39,20,1,---,6,NA,52,Bowled,2021-05-10,Bowler
92683,2,Pakistan,Australia,Kolkata,Test,Root,Afridi,36,145,15,4,NA,0,NA,-4,Hit Wicket,2020-01-01,Bowler
80685,2,New Zealand,Afghanistan,Johannesburg,T20,Russell,Rabada,47,52,18,8,---,2,NA,97,Not Out,2020-01-01,All-Rounder
18141,1,Australia,England,Johannesburg,ODI,Smith,Starc,57,120,16,4,---,6,NA,68,Unknown,Unknown,Bowler
68668,1,New Zealand,South Africa,Mumbai,ODI,Babar,Southee,109,64,11,10,NA,4,NA,22,Unknown,Unknown,Bowler
10924,2,India,Afghanistan,London,T20,Kohli,Rabada,8,83,7,1,---,6,NA,24,Caught,Unknown,Batsman
77291,2,Sri Lanka,Bangladesh,Johannesburg,ODI,Warner,Rabada,120,108,14,13,NA,6,-,27,Caught,,All-Rounder
83502,1,England,England,Auckland,Test,Root,Shami,125,125,10,3,123.3332974019075,3,NA,0,Run Out,,All-Rounder
89568,2,England,Sri Lanka,London,Test,Smith,Rashid,119,37,2,14,---,6,5.912401873223555,-10,Bowled,2021-05-10,All-Rounder
47503,2,Afghanistan,India,Chennai,Test,Nabi,Rabada,92,119,24,1,NA,4,-,45,Unknown,2021-05-10,All-Rounder
82757,2,New Zealand,Afghanistan,Mumbai,ODI,Nabi,Rashid,83,21,5,1,NA,2,-,10,Bowled,2020-01-01,All-Rounder
68958,2,South Africa,South Africa,London,T20,Rohit,Afridi,-4,30,23,1,NA,-1,NA,83,Run Out,2020-01-01,Bowler
91710,2,India,Australia,Kolkata,ODI,Kohli,Starc,3,98,17,10,---,5,NA,16,Run Out,,Bowler
42927,2,India,South Africa,Auckland,Test,Russell,Bumrah,63,57,22,14,---,1,NA,71,Not Out,Unknown,Bowler
92314,2,Australia,South Africa,Auckland,ODI,Warner,Joseph,131,76,6,3,---,5,NA,86,Hit Wicket,,Unknown
96859,1,England,Afghanistan,London,Test,Williamson,Malinga,150,79,22,13,NA,0,5.912401873223555,-10,Stumped,2020-01-01,Bowler
61058,1,Pakistan,New Zealand,London,ODI,Nabi,Rabada,109,55,6,6,123.3332974019075,4,NA,73,Not Out,,Batsman
28802,1,Afghanistan,South Africa,London,T20,Warner,Southee,8,118,2,2,---,4,5.912401873223555,18,Caught,,Bowler
39862,2,New Zealand,India,Sydney,T20,Rohit,Shami,10,82,16,14,---,0,-,2,Not Out,Unknown,Batsman
19971,1,Afghanistan,Afghanistan,Chennai,T20,Nabi,Rabada,43,40,21,4,123.3332974019075,2,NA,96,Hit Wicket,2021-05-10,Batsman
67032,1,Afghanistan,Australia,Johannesburg,T20,Babar,Afridi,104,142,13,9,---,6,-,43,Run Out,,Batsman
50729,2,Australia,Sri Lanka,Johannesburg,Test,Warner,Rashid,49,45,7,7,123.3332974019075,6,NA,38,Run Out,,All-Rounder
18515,1,Sri Lanka,England,Melbourne,Test,Williamson,Bumrah,148,114,19,4,---,2,NA,28,Run Out,2020-01-01,Batsman
34076,2,Bangladesh,Bangladesh,Johannesburg,Test,Russell,Shami,120,120,9,4,---,5,5.912401873223555,92,Hit Wicket,Unknown,All-Rounder
47148,2,Pakistan,Australia,Auckland,ODI,Kohli,Joseph,57,58,20,10,123.3332974019075,5,NA,87,Caught,Unknown,Batsman
57342,1,Sri Lanka,England,Delhi,ODI,Warner,Southee,149,140,2,13,NA,0,5.912401873223555,76,Run Out,2020-01-01,Batsman
45400,1,Afghanistan,Afghanistan,Unknown,T20,Faf,Afridi,36,86,1,5,---,5,-,66,Caught,2021-05-10,All-Rounder
55737,1,West Indies,Sri Lanka,Unknown,Test,Faf,Joseph,168,101,21,12,123.3332974019075,0,-,55,Not Out,2020-01-01,Unknown
37069,2,India,India,Delhi,T20,Russell,Southee,6,92,5,14,NA,0,-,17,Caught,Unknown,All-Rounder
50679,1,New Zealand,Afghanistan,Chennai,T20,Smith,Southee,141,143,18,8,123.3332974019075,1,5.912401873223555,57,LBW,,Bowler
89046,1,Afghanistan,South Africa,Johannesburg,ODI,Kohli,Afridi,72,31,2,11,NA,1,5.912401873223555,39,Stumped,Unknown,Unknown
31702,2,New Zealand,Sri Lanka,Melbourne,Test,Nabi,Afridi,41,107,5,1,123.3332974019075,6,5.912401873223555,92,Hit Wicket,2021-05-10,Unknown
96036,2,England,India,Auckland,Test,Faf,Starc,52,15,13,0,---,3,5.912401873223555,21,Unknown,2021-05-10,All-Rounder
81153,2,Sri Lanka,India,Mumbai,T20,Russell,Woakes,150,42,18,12,---,3,NA,95,Unknown,Unknown,All-Rounder
82364,1,West Indies,Pakistan,Kolkata,ODI,Root,Rabada,123,102,21,11,NA,5,5.912401873223555,37,Stumped,2021-05-10,Unknown
58538,1,New Zealand,Sri Lanka,Delhi,ODI,Faf,Rabada,171,109,18,5,123.3332974019075,2,NA,64,Stumped,Unknown,Unknown
95188,2,England,India,Kolkata,ODI,Root,Southee,169,87,20,8,---,-1,5.912401873223555,85,Unknown,Unknown,All-Rounder
78423,1,Australia,New Zealand,Unknown,ODI,Nabi,Rabada,29,52,19,10,123.3332974019075,3,5.912401873223555,38,Hit Wicket,Unknown,Unknown
71710,2,New Zealand,Pakistan,Johannesburg,Test,Smith,Rabada,166,103,20,4,123.3332974019075,1,-,14,Run Out,Unknown,Batsman
59740,2,England,South Africa,London,ODI,Faf,Afridi,105,20,15,8,NA,5,-,42,Stumped,,All-Rounder
75195,1,India,Australia,Mumbai,ODI,Kohli,Rabada,112,59,22,1,123.3332974019075,4,NA,58,LBW,,All-Rounder
39050,2,West Indies,Australia,Johannesburg,T20,Babar,Starc,153,116,0,4,---,5,NA,4,Caught,2021-05-10,Batsman
92862,2,Sri Lanka,Afghanistan,London,T20,Faf,Malinga,136,32,10,11,NA,4,-,90,Not Out,Unknown,Bowler
19759,2,Pakistan,West Indies,Delhi,T20,Faf,Rabada,25,99,9,11,NA,1,-,19,Run Out,2020-01-01,Batsman
95027,2,Australia,New Zealand,Kolkata,T20,Smith,Starc,118,101,20,8,123.3332974019075,5,5.912401873223555,-7,Run Out,Unknown,Unknown
11712,1,England,England,Delhi,ODI,Babar,Malinga,32,45,16,12,NA,2,5.912401873223555,57,LBW,Unknown,Unknown
58564,1,New Zealand,Australia,Mumbai,T20,Smith,Bumrah,66,25,9,13,---,6,NA,61,Caught,Unknown,Unknown
59558,2,Bangladesh,West Indies,London,Test,Babar,Bumrah,142,57,5,11,---,4,-,3,Stumped,2020-01-01,Unknown
99233,2,England,Sri Lanka,Melbourne,ODI,Smith,Afridi,65,62,9,13,123.3332974019075,1,NA,6,Caught,Unknown,Bowler
73883,1,Australia,West Indies,Unknown,ODI,Rohit,Woakes,146,46,13,3,123.3332974019075,0,5.912401873223555,64,Caught,,Bowler
35430,2,South Africa,Bangladesh,Chennai,ODI,Russell,Southee,79,69,6,2,123.3332974019075,-1,5.912401873223555,-5,Bowled,2021-05-10,Batsman
33933,2,Bangladesh,Bangladesh,Auckland,T20,Root,Shami,61,18,10,6,---,-1,NA,84,Stumped,2021-05-10,Batsman
97169,1,West Indies,South Africa,Delhi,Test,Russell,Shami,141,78,10,10,---,-1,-,1,Run Out,Unknown,Unknown
70651,1,Pakistan,Sri Lanka,Delhi,ODI,Russell,Rabada,9,97,10,13,NA,2,NA,94,LBW,2021-05-10,Bowler
84142,1,Australia,South Africa,Sydney,Test,Faf,Shami,36,64,5,4,NA,6,5.912401873223555,27,Caught,2021-05-10,Unknown
82111,2,Sri Lanka,Afghanistan,London,Test,Faf,Afridi,115,146,7,3,NA,2,5.912401873223555,80,Hit Wicket,2020-01-01,Bowler
50789,1,South Africa,Sri Lanka,Unknown,Test,Root,Malinga,54,80,22,1,123.3332974019075,6,5.912401873223555,-6,Bowled,2020-01-01,All-Rounder
79700,2,West Indies,New Zealand,Mumbai,T20,Faf,Joseph,77,119,13,11,NA,0,5.912401873223555,82,Run Out,,Bowler
54176,1,India,Pakistan,Auckland,Test,Faf,Shami,174,53,24,1,NA,0,5.912401873223555,83,LBW,2021-05-10,All-Rounder
68410,1,South Africa,Sri Lanka,Johannesburg,Test,Nabi,Starc,13,93,17,11,---,1,NA,66,Not Out,2021-05-10,Batsman
79062,1,Pakistan,New Zealand,London,T20,Babar,Starc,178,119,2,8,NA,5,NA,2,Not Out,Unknown,Batsman
50081,2,West Indies,Sri Lanka,Unknown,T20,Nabi,Shami,85,86,8,6,123.3332974019075,1,NA,46,Hit Wicket,2020-01-01,Batsman
64334,2,Australia,Afghanistan,Unknown,ODI,Faf,Rabada,95,26,3,0,123.3332974019075,4,-,45,Hit Wicket,,Bowler
49195,2,Afghanistan,India,Mumbai,Test,Nabi,Southee,177,55,17,4,123.3332974019075,1,5.912401873223555,18,Stumped,Unknown,Bowler
95698,2,India,West Indies,Delhi,ODI,Babar,Bumrah,-8,76,13,5,NA,2,-,34,Run Out,Unknown,All-Rounder
60784,1,Afghanistan,Afghanistan,Chennai,ODI,Russell,Woakes,91,43,4,11,NA,5,-,58,Hit Wicket,2021-05-10,Batsman
21227,1,Australia,Bangladesh,Delhi,Test,Root,Shami,86,22,12,4,NA,1,-,67,Stumped,,Bowler
13831,2,Sri Lanka,England,Sydney,T20,Russell,Bumrah,-2,41,8,10,123.3332974019075,4,5.912401873223555,75,Unknown,2020-01-01,Unknown
11937,1,Australia,India,Melbourne,ODI,Russell,Malinga,-10,101,14,12,NA,5,NA,40,Hit Wicket,,Batsman
91550,1,New Zealand,Australia,Mumbai,T20,Smith,Malinga,2,87,9,11,---,3,NA,6,Hit Wicket,Unknown,Unknown
69850,1,India,New Zealand,Sydney,ODI,Babar,Woakes,10,25,17,14,123.3332974019075,2,NA,72,Stumped,2020-01-01,Batsman
92904,1,Afghanistan,Sri Lanka,Sydney,Test,Williamson,Rabada,64,1,20,7,123.3332974019075,4,NA,35,Unknown,,Bowler
59960,2,Pakistan,Australia,Delhi,ODI,Nabi,Woakes,154,12,19,6,NA,-1,NA,34,Hit Wicket,,Bowler
66941,2,Sri Lanka,Bangladesh,London,ODI,Russell,Malinga,66,130,10,3,NA,1,NA,94,Bowled,,All-Rounder
42474,2,Bangladesh,New Zealand,Unknown,ODI,Williamson,Rabada,151,102,3,4,NA,6,NA,89,Caught,2020-01-01,Batsman
54107,1,Bangladesh,South Africa,Auckland,T20,Williamson,Joseph,42,139,11,2,NA,-1,-,1,Stumped,2020-01-01,Unknown
27608,1,South Africa,South Africa,Mumbai,Test,Kohli,Southee,58,13,3,6,---,5,NA,78,Hit Wicket,2020-01-01,Unknown
92292,2,Australia,New Zealand,London,T20,Babar,Southee,93,117,21,8,NA,6,5.912401873223555,12,Bowled,2020-01-01,Batsman
95313,1,Pakistan,India,London,Test,Nabi,Southee,8,117,12,1,---,2,-,70,Hit Wicket,2021-05-10,All-Rounder
94296,2,England,England,Sydney,Test,Root,Woakes,176,39,8,8,---,3,-,88,Bowled,2020-01-01,Batsman
73854,1,Sri Lanka,Sri Lanka,Auckland,ODI,Nabi,Rashid,122,74,11,14,NA,-1,5.912401873223555,28,LBW,Unknown,All-Rounder
95623,2,New Zealand,New Zealand,Delhi,T20,Faf,Southee,121,49,23,3,---,2,NA,77,Bowled,Unknown,Unknown
93122,2,Australia,Sri Lanka,Sydney,T20,Warner,Joseph,52,94,6,7,---,-1,-,27,Run Out,,Bowler
89998,2,Pakistan,Australia,Kolkata,Test,Root,Woakes,55,9,15,9,---,2,5.912401873223555,93,Hit Wicket,2020-01-01,Bowler
87967,2,England,New Zealand,Delhi,ODI,Nabi,Joseph,48,108,7,14,NA,3,NA,65,Stumped,2020-01-01,Batsman
83920,2,India,South Africa,Delhi,ODI,Williamson,Bumrah,57,5,14,2,---,6,NA,47,Not Out,2020-01-01,Bowler
63716,1,India,England,Auckland,Test,Rohit,Starc,140,54,16,6,NA,0,NA,32,Unknown,Unknown,All-Rounder
11265,2,England,Afghanistan,Unknown,ODI,Smith,Bumrah,152,60,18,7,123.3332974019075,0,-,27,Bowled,2021-05-10,Unknown
64692,2,West Indies,Australia,Unknown,T20,Russell,Starc,43,149,8,3,123.3332974019075,1,-,67,Stumped,,Bowler
80208,1,Afghanistan,South Africa,Unknown,ODI,Smith,Afridi,82,146,1,8,123.3332974019075,1,-,67,Stumped,2021-05-10,Unknown
47296,2,Pakistan,Sri Lanka,Chennai,Test,Warner,Afridi,75,73,5,9,123.3332974019075,6,NA,63,Caught,,All-Rounder
20286,1,Afghanistan,New Zealand,Auckland,Test,Root,Afridi,140,46,7,9,123.3332974019075,6,NA,54,Unknown,2020-01-01,Bowler
40119,2,Bangladesh,England,Sydney,T20,Nabi,Bumrah,168,137,2,10,NA,5,5.912401873223555,76,Run Out,2021-05-10,All-Rounder
97437,2,India,New Zealand,London,ODI,Smith,Woakes,13,44,1,8,NA,-1,NA,81,Bowled,Unknown,All-Rounder
77999,1,Bangladesh,West Indies,London,Test,Rohit,Rabada,9,59,17,9,NA,4,NA,60,Not Out,2020-01-01,All-Rounder
45799,1,Australia,England,Melbourne,T20,Rohit,Afridi,19,16,13,1,---,4,5.912401873223555,85,Stumped,,Unknown
11830,1,England,Australia,Kolkata,T20,Kohli,Woakes,72,78,5,2,123.3332974019075,1,NA,96,Run Out,Unknown,Batsman
91508,2,India,West Indies,Mumbai,Test,Root,Bumrah,105,42,11,11,123.3332974019075,2,NA,64,Not Out,2020-01-01,Batsman
43322,1,Bangladesh,South Africa,Johannesburg,T20,Williamson,Afridi,87,11,7,11,NA,1,NA,-2,Hit Wicket,,Bowler
36038,2,South Africa,India,London,T20,Root,Shami,1,127,13,13,NA,4,5.912401873223555,13,Unknown,2020-01-01,Batsman
45371,2,West Indies,India,Unknown,ODI,Rohit,Woakes,23,63,21,2,123.3332974019075,5,NA,93,Caught,2020-01-01,Bowler
99419,1,Bangladesh,West Indies,Sydney,Test,Faf,Woakes,-6,125,8,12,NA,1,-,57,Not Out,Unknown,All-Rounder
26770,2,Australia,Bangladesh,Unknown,Test,Russell,Malinga,112,46,5,11,123.3332974019075,1,5.912401873223555,70,LBW,,All-Rounder
49764,1,New Zealand,Australia,Kolkata,ODI,Rohit,Shami,164,21,11,1,---,5,-,53,Caught,2021-05-10,Bowler
48457,2,Pakistan,India,Auckland,T20,Rohit,Shami,-4,140,15,6,---,4,NA,48,Bowled,Unknown,Bowler
63082,1,Afghanistan,Afghanistan,Mumbai,Test,Faf,Afridi,68,80,5,6,---,0,5.912401873223555,10,Bowled,Unknown,All-Rounder
68761,2,Pakistan,West Indies,Sydney,Test,Smith,Starc,47,149,13,5,---,2,-,14,Stumped,,Bowler
51481,2,Pakistan,Pakistan,Delhi,Test,Smith,Afridi,42,14,12,4,123.3332974019075,4,5.912401873223555,86,Run Out,2021-05-10,Bowler
26336,1,Bangladesh,New Zealand,Sydney,Test,Russell,Shami,71,70,7,7,NA,2,5.912401873223555,-8,Unknown,2021-05-10,Bowler
17337,1,Bangladesh,Pakistan,Unknown,T20,Smith,Woakes,77,130,3,7,123.3332974019075,3,-,-7,Caught,2021-05-10,Bowler
28465,2,England,Afghanistan,Sydney,ODI,Faf,Joseph,84,133,7,3,123.3332974019075,0,NA,96,Hit Wicket,2021-05-10,Bowler
36777,1,Bangladesh,Pakistan,Chennai,ODI,Kohli,Southee,92,90,23,2,NA,5,5.912401873223555,66,Run Out,,Unknown
52113,2,Bangladesh,Bangladesh,Unknown,ODI,Smith,Joseph,127,7,17,0,123.3332974019075,2,5.912401873223555,43,Stumped,,Unknown
16856,1,Sri Lanka,West Indies,London,T20,Babar,Bumrah,-7,110,20,6,123.3332974019075,0,NA,18,LBW,2021-05-10,Unknown
69381,2,Australia,South Africa,Mumbai,T20,Nabi,Rashid,51,88,18,12,---,5,5.912401873223555,25,Bowled,2021-05-10,All-Rounder
88380,1,South Africa,England,Johannesburg,Test,Root,Southee,43,142,10,11,123.3332974019075,2,5.912401873223555,-5,Hit Wicket,2021-05-10,Unknown
83732,1,South Africa,Sri Lanka,Delhi,T20,Russell,Woakes,58,37,18,11,---,6,-,88,Unknown,,Batsman
16169,1,Pakistan,Australia,London,ODI,Babar,Woakes,83,10,5,5,123.3332974019075,0,5.912401873223555,67,Run Out,2020-01-01,Batsman
82179,1,India,Australia,Unknown,ODI,Kohli,Bumrah,56,72,18,13,NA,2,-,54,Bowled,2020-01-01,Unknown
16888,1,Pakistan,West Indies,Kolkata,T20,Nabi,Malinga,109,26,7,14,123.3332974019075,0,5.912401873223555,60,Hit Wicket,,Unknown
27742,2,India,New Zealand,Sydney,Test,Nabi,Southee,108,75,20,12,NA,5,-,53,Stumped,2020-01-01,Batsman
95400,2,Sri Lanka,West Indies,Chennai,ODI,Kohli,Shami,168,10,17,2,---,-1,NA,84,Not Out,Unknown,All-Rounder
44585,2,India,South Africa,Melbourne,T20,Smith,Malinga,137,57,4,2,---,3,NA,37,LBW,Unknown,All-Rounder
66411,1,Pakistan,India,London,ODI,Babar,Woakes,21,43,22,1,---,-1,NA,27,Caught,Unknown,Batsman
92646,2,Sri Lanka,Australia,Delhi,Test,Smith,Rashid,134,86,24,10,123.3332974019075,-1,-,30,Hit Wicket,Unknown,All-Rounder
11620,1,South Africa,England,Chennai,ODI,Babar,Starc,27,148,14,14,NA,0,NA,97,Run Out,Unknown,Bowler
58661,1,England,Afghanistan,Unknown,ODI,Kohli,Afridi,115,124,16,7,---,0,5.912401873223555,51,Bowled,2020-01-01,Unknown
64674,1,West Indies,Bangladesh,Unknown,T20,Kohli,Afridi,92,6,10,7,NA,5,-,9,LBW,2020-01-01,Batsman
81153,1,Australia,England,London,ODI,Williamson,Woakes,46,94,5,5,---,0,-,82,Bowled,,Bowler
55097,1,Australia,England,Melbourne,ODI,Babar,Rabada,142,80,2,7,123.3332974019075,0,-,80,Unknown,2021-05-10,Bowler
42227,1,Bangladesh,Sri Lanka,Unknown,T20,Rohit,Afridi,43,87,2,7,123.3332974019075,6,5.912401873223555,11,Unknown,2020-01-01,Batsman
86958,2,South Africa,West Indies,London,ODI,Warner,Shami,157,100,8,8,123.3332974019075,3,NA,4,Bowled,,Unknown
18441,1,Sri Lanka,Pakistan,Mumbai,T20,Warner,Southee,64,133,14,8,123.3332974019075,4,5.912401873223555,51,Stumped,Unknown,Unknown
10330,1,West Indies,Pakistan,Melbourne,Test,Warner,Joseph,114,11,11,14,123.3332974019075,4,5.912401873223555,56,Unknown,,Bowler
77408,2,Australia,West Indies,Mumbai,Test,Root,Shami,126,0,8,11,---,3,-,39,Hit Wicket,,Unknown
42480,2,Sri Lanka,South Africa,Melbourne,Test,Root,Rashid,121,15,14,11,123.3332974019075,4,-,2,LBW,Unknown,Bowler
15482,1,Sri Lanka,New Zealand,Melbourne,Test,Warner,Shami,141,114,20,2,123.3332974019075,6,NA,20,Stumped,Unknown,All-Rounder
34025,2,Pakistan,Sri Lanka,Unknown,Test,Kohli,Shami,1,97,7,10,---,0,NA,0,Stumped,,All-Rounder
15539,2,Sri Lanka,New Zealand,Auckland,T20,Russell,Southee,30,100,6,11,123.3332974019075,3,-,84,Run Out,Unknown,Batsman
15569,1,Pakistan,Australia,Chennai,T20,Kohli,Rabada,94,132,16,5,NA,1,NA,88,Not Out,,All-Rounder
24199,2,West Indies,West Indies,Chennai,ODI,Williamson,Woakes,102,82,3,6,123.3332974019075,5,NA,19,Not Out,2020-01-01,Unknown
19406,1,Pakistan,Australia,Chennai,ODI,Faf,Malinga,97,138,19,6,---,4,-,50,Caught,,Unknown
98433,2,India,West Indies,Sydney,Test,Russell,Shami,124,116,20,11,---,2,NA,25,Unknown,2020-01-01,Batsman
32806,1,New Zealand,New Zealand,Chennai,Test,Babar,Rabada,165,7,9,1,---,2,-,12,Unknown,2020-01-01,Bowler
40769,2,South Africa,South Africa,Kolkata,ODI,Russell,Bumrah,12,52,2,11,NA,4,-,4,Unknown,2021-05-10,All-Rounder
62544,1,Pakistan,Bangladesh,Chennai,Test,Faf,Afridi,69,143,21,4,123.3332974019075,-1,5.912401873223555,39,Caught,,Bowler
15117,2,England,Australia,Auckland,T20,Warner,Malinga,121,10,5,11,123.3332974019075,2,5.912401873223555,27,Stumped,2020-01-01,Unknown
57801,2,Pakistan,India,London,T20,Smith,Bumrah,103,64,14,3,NA,0,5.912401873223555,93,Stumped,,All-Rounder
85428,1,India,Sri Lanka,Delhi,Test,Root,Shami,49,46,17,2,NA,5,NA,27,Unknown,,Bowler
48276,2,South Africa,New Zealand,Johannesburg,T20,Williamson,Bumrah,55,80,10,11,NA,2,-,56,Bowled,Unknown,Unknown
14706,2,Australia,Pakistan,London,ODI,Rohit,Woakes,171,111,9,10,123.3332974019075,2,-,50,Bowled,,Unknown
19845,1,Sri Lanka,Pakistan,Auckland,T20,Faf,Joseph,34,48,6,12,NA,4,-,12,Unknown,2021-05-10,Bowler
39941,1,West Indies,New Zealand,Johannesburg,Test,Russell,Woakes,45,54,19,12,NA,3,NA,10,LBW,Unknown,All-Rounder
53929,2,New Zealand,Sri Lanka,Unknown,T20,Smith,Southee,117,110,3,8,123.3332974019075,6,NA,44,Unknown,Unknown,Batsman
41529,2,New Zealand,Australia,Kolkata,Test,Kohli,Afridi,132,114,13,14,123.3332974019075,1,-,48,Run Out,2020-01-01,Bowler
48554,1,Afghanistan,Sri Lanka,Mumbai,Test,Babar,Joseph,113,106,11,14,123.3332974019075,6,-,-6,Stumped,2021-05-10,Unknown
95941,1,Afghanistan,Afghanistan,Unknown,T20,Root,Afridi,163,129,16,6,NA,5,5.912401873223555,14,Unknown,2021-05-10,All-Rounder
57185,2,England,Sri Lanka,Sydney,Test,Smith,Rabada,136,15,5,0,123.3332974019075,4,5.912401873223555,-1,Bowled,,Unknown
15722,2,Bangladesh,New Zealand,Unknown,T20,Faf,Rabada,48,30,20,1,123.3332974019075,3,NA,65,Hit Wicket,2020-01-01,Batsman
39304,1,England,England,Johannesburg,ODI,Babar,Bumrah,81,21,15,5,NA,0,-,85,Not Out,2021-05-10,Batsman
88282,1,Pakistan,Bangladesh,Mumbai,Test,Smith,Starc,16,85,18,2,NA,3,NA,11,Caught,,Unknown
99879,2,England,India,Mumbai,Test,Rohit,Shami,172,31,3,8,---,5,-,47,Stumped,2020-01-01,Bowler
95373,2,Australia,Bangladesh,Sydney,Test,Smith,Southee,172,129,4,12,NA,5,NA,20,Run Out,2020-01-01,Batsman
80310,2,India,Sri Lanka,Johannesburg,ODI,Nabi,Woakes,175,70,22,7,123.3332974019075,0,5.912401873223555,50,Run Out,Unknown,Unknown
45654,1,India,Australia,Johannesburg,T20,Root,Joseph,40,138,21,4,NA,1,5.912401873223555,23,Stumped,,Batsman
79003,2,India,India,Unknown,T20,Warner,Starc,146,137,22,5,---,5,5.912401873223555,19,Not Out,Unknown,Batsman
64037,1,Afghanistan,Bangladesh,Delhi,ODI,Faf,Southee,45,15,24,10,123.3332974019075,4,-,71,Hit Wicket,Unknown,Bowler
15389,1,South Africa,Pakistan,Johannesburg,Test,Faf,Afridi,155,50,21,6,---,-1,-,64,Bowled,Unknown,Bowler
55522,1,Afghanistan,Afghanistan,Chennai,ODI,Kohli,Shami,88,128,19,8,NA,5,5.912401873223555,24,Caught,2020-01-01,Batsman
83172,2,India,Afghanistan,Johannesburg,T20,Nabi,Bumrah,51,34,12,14,NA,-1,NA,81,Unknown,,All-Rounder
38540,2,South Africa,West Indies,Auckland,Test,Root,Rashid,178,101,19,4,NA,6,NA,71,Unknown,Unknown,Bowler
41144,1,Pakistan,Pakistan,Johannesburg,T20,Smith,Rashid,40,73,12,13,123.3332974019075,1,-,54,Bowled,Unknown,Bowler
43196,2,Australia,Bangladesh,Unknown,ODI,Root,Afridi,75,76,20,11,NA,6,5.912401873223555,47,Stumped,Unknown,Unknown
20820,2,England,Bangladesh,Sydney,ODI,Rohit,Starc,156,77,13,6,123.3332974019075,2,-,23,Hit Wicket,2020-01-01,Unknown
78706,1,Bangladesh,India,Melbourne,Test,Nabi,Southee,76,75,0,10,123.3332974019075,1,5.912401873223555,55,Bowled,2021-05-10,Bowler
64715,2,England,South Africa,Chennai,ODI,Warner,Joseph,73,43,13,14,123.3332974019075,5,NA,44,LBW,2020-01-01,All-Rounder
91503,1,England,Pakistan,Mumbai,ODI,Faf,Woakes,43,130,22,1,123.3332974019075,0,-,-6,LBW,2020-01-01,Batsman
47129,2,Australia,Pakistan,Chennai,Test,Kohli,Joseph,25,124,3,4,NA,5,NA,-4,Bowled,,All-Rounder
67565,2,South Africa,West Indies,Chennai,ODI,Root,Rabada,136,37,0,10,---,3,5.912401873223555,71,LBW,Unknown,Unknown
32664,1,Australia,England,Auckland,Test,Babar,Bumrah,12,109,24,5,NA,6,5.912401873223555,75,Bowled,2020-01-01,Batsman
71333,2,Afghanistan,Bangladesh,Kolkata,ODI,Rohit,Rashid,64,97,7,10,---,5,5.912401873223555,82,Unknown,Unknown,All-Rounder
55204,2,Afghanistan,West Indies,Chennai,ODI,Williamson,Southee,50,71,12,3,---,6,-,36,LBW,2021-05-10,Batsman
10126,2,Sri Lanka,Bangladesh,Chennai,ODI,Root,Starc,-10,63,8,4,NA,4,5.912401873223555,81,Run Out,2021-05-10,Batsman
52223,2,Afghanistan,Pakistan,Auckland,ODI,Babar,Shami,120,106,23,1,---,1,5.912401873223555,92,Caught,2020-01-01,Unknown
53286,1,Bangladesh,Australia,Sydney,T20,Russell,Bumrah,165,49,3,5,123.3332974019075,3,5.912401873223555,74,LBW,,All-Rounder
49996,1,New Zealand,Afghanistan,Chennai,Test,Williamson,Joseph,72,3,22,6,NA,0,-,67,Unknown,2021-05-10,Unknown
36206,1,West Indies,Sri Lanka,London,ODI,Smith,Woakes,60,59,13,1,NA,2,5.912401873223555,14,Caught,2021-05-10,Unknown
27808,1,South Africa,England,Melbourne,Test,Babar,Woakes,164,62,0,2,123.3332974019075,0,5.912401873223555,-10,Hit Wicket,2020-01-01,Batsman
98502,2,New Zealand,New Zealand,Sydney,Test,Russell,Starc,90,12,4,8,123.3332974019075,4,NA,10,Run Out,2020-01-01,Unknown
