Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Total_Boundaries,Strike_Rate_Calc,Wickets_Taken,Overs_Numeric,Economy_Rate,Dismissal_Type,Player_Role,Match_Date_Clean,Match_Month,Match_Year
38424,2,Afghanistan,India,Mumbai,Test,Root,Afridi,79,61,23,9,146,129.51,6,,,Bowled,Bowler,,,
38791,2,Bangladesh,Afghanistan,Kolkata,ODI,Rohit,Rabada,89,92,10,6,76,96.74,-1,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
88408,2,Sri Lanka,Pakistan,Johannesburg,ODI,Root,Rabada,137,26,16,6,100,526.92,0,5.912401873,2.37,Caught,Batsman,2020-01-01,2020-01,2020
10250,2,Sri Lanka,Pakistan,Melbourne,T20,Warner,Joseph,153,84,18,9,126,182.14,5,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
56475,2,Bangladesh,Pakistan,Chennai,ODI,Kohli,Joseph,140,28,16,11,130,500,-1,,,Unknown,,,,
23803,2,Bangladesh,New Zealand,,T20,Williamson,Starc,142,121,5,13,98,117.36,6,,,Unknown,Bowler,,,
23923,2,Pakistan,India,Kolkata,T20,Warner,Afridi,-3,31,23,2,104,-9.68,-1,,,LBW,Bowler,,,
54616,1,India,Pakistan,Sydney,T20,Smith,Southee,171,124,6,6,60,137.9,0,,,Hit Wicket,All-Rounder,,,
49049,1,Afghanistan,India,Delhi,ODI,Warner,Bumrah,-5,139,0,10,60,-3.6,0,5.912401873,2.71,Unknown,,2020-01-01,2020-01,2020
55680,1,Pakistan,India,Sydney,T20,Warner,Starc,46,50,1,0,4,92,2,,,Bowled,,2021-05-10,2021-05,2021
57689,2,Australia,South Africa,Chennai,T20,Babar,Southee,61,23,15,0,60,265.22,6,5.912401873,1.18,Bowled,,2021-05-10,2021-05,2021
16719,1,New Zealand,Afghanistan,Chennai,Test,Warner,Starc,150,25,9,0,36,600,5,,,Unknown,Bowler,,,
40000,2,Bangladesh,West Indies,Mumbai,T20,Smith,Rabada,55,20,19,8,124,275,4,,,Caught,,2020-01-01,2020-01,2020
44287,2,Afghanistan,West Indies,Johannesburg,ODI,Williamson,Malinga,173,30,23,3,110,576.67,1,,,Not Out,,2021-05-10,2021-05,2021
55667,2,Afghanistan,India,Kolkata,T20,Faf,Malinga,-9,6,2,5,38,-150,3,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
70570,1,England,New Zealand,London,T20,Rohit,Malinga,63,96,16,3,82,65.62,5,,,Unknown,,2020-01-01,2020-01,2020
46360,2,New Zealand,West Indies,,ODI,Warner,Bumrah,163,144,6,7,66,113.19,2,5.912401873,10.82,Run Out,Batsman,2020-01-01,2020-01,2020
88649,2,West Indies,India,Kolkata,T20,Nabi,Starc,150,39,20,1,86,384.62,6,,,Bowled,Bowler,2021-05-10,2021-05,2021
92683,2,Pakistan,Australia,Kolkata,Test,Root,Afridi,36,145,15,4,84,24.83,0,,,Hit Wicket,Bowler,2020-01-01,2020-01,2020
80685,2,New Zealand,Afghanistan,Johannesburg,T20,Russell,Rabada,47,52,18,8,120,90.38,2,,,Not Out,All-Rounder,2020-01-01,2020-01,2020
18141,1,Australia,England,Johannesburg,ODI,Smith,Starc,57,120,16,4,88,47.5,6,,,Unknown,Bowler,,,
68668,1,New Zealand,South Africa,Mumbai,ODI,Babar,Southee,109,64,11,10,104,170.31,4,,,Unknown,Bowler,,,
10924,2,India,Afghanistan,London,T20,Kohli,Rabada,8,83,7,1,34,9.64,6,,,Caught,Batsman,,,
77291,2,Sri Lanka,Bangladesh,Johannesburg,ODI,Warner,Rabada,120,108,14,13,134,111.11,6,,,Caught,All-Rounder,,,
83502,1,England,England,Auckland,Test,Root,Shami,125,125,10,3,58,100,3,,,Run Out,All-Rounder,,,
89568,2,England,Sri Lanka,London,Test,Smith,Rashid,119,37,2,14,92,321.62,6,5.912401873,-1.69,Bowled,All-Rounder,2021-05-10,2021-05,2021
47503,2,Afghanistan,India,Chennai,Test,Nabi,Rabada,92,119,24,1,102,77.31,4,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
82757,2,New Zealand,Afghanistan,Mumbai,ODI,Nabi,Rashid,83,21,5,1,26,395.24,2,,,Bowled,All-Rounder,2020-01-01,2020-01,2020
68958,2,South Africa,South Africa,London,T20,Rohit,Afridi,-4,30,23,1,98,-13.33,-1,,,Run Out,Bowler,2020-01-01,2020-01,2020
91710,2,India,Australia,Kolkata,ODI,Kohli,Starc,3,98,17,10,128,3.06,5,,,Run Out,Bowler,,,
42927,2,India,South Africa,Auckland,Test,Russell,Bumrah,63,57,22,14,172,110.53,1,,,Not Out,Bowler,,,
92314,2,Australia,South Africa,Auckland,ODI,Warner,Joseph,131,76,6,3,42,172.37,5,,,Hit Wicket,,,,
96859,1,England,Afghanistan,London,Test,Williamson,Malinga,150,79,22,13,166,189.87,0,5.912401873,-1.69,Stumped,Bowler,2020-01-01,2020-01,2020
61058,1,Pakistan,New Zealand,London,ODI,Nabi,Rabada,109,55,6,6,60,198.18,4,,,Not Out,Batsman,,,
28802,1,Afghanistan,South Africa,London,T20,Warner,Southee,8,118,2,2,20,6.78,4,5.912401873,3.04,Caught,Bowler,,,
39862,2,New Zealand,India,Sydney,T20,Rohit,Shami,10,82,16,14,148,12.2,0,,,Not Out,Batsman,,,
19971,1,Afghanistan,Afghanistan,Chennai,T20,Nabi,Rabada,43,40,21,4,108,107.5,2,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
67032,1,Afghanistan,Australia,Johannesburg,T20,Babar,Afridi,104,142,13,9,106,73.24,6,,,Run Out,Batsman,,,
50729,2,Australia,Sri Lanka,Johannesburg,Test,Warner,Rashid,49,45,7,7,70,108.89,6,,,Run Out,All-Rounder,,,
18515,1,Sri Lanka,England,Melbourne,Test,Williamson,Bumrah,148,114,19,4,100,129.82,2,,,Run Out,Batsman,2020-01-01,2020-01,2020
34076,2,Bangladesh,Bangladesh,Johannesburg,Test,Russell,Shami,120,120,9,4,60,100,5,5.912401873,15.56,Hit Wicket,All-Rounder,,,
47148,2,Pakistan,Australia,Auckland,ODI,Kohli,Joseph,57,58,20,10,140,98.28,5,,,Caught,Batsman,,,
57342,1,Sri Lanka,England,Delhi,ODI,Warner,Southee,149,140,2,13,86,106.43,0,5.912401873,12.85,Run Out,Batsman,2020-01-01,2020-01,2020
45400,1,Afghanistan,Afghanistan,,T20,Faf,Afridi,36,86,1,5,34,41.86,5,,,Caught,All-Rounder,2021-05-10,2021-05,2021
55737,1,West Indies,Sri Lanka,,Test,Faf,Joseph,168,101,21,12,156,166.34,0,,,Not Out,,2020-01-01,2020-01,2020
37069,2,India,India,Delhi,T20,Russell,Southee,6,92,5,14,104,6.52,0,,,Caught,All-Rounder,,,
50679,1,New Zealand,Afghanistan,Chennai,T20,Smith,Southee,141,143,18,8,120,98.6,1,5.912401873,9.64,LBW,Bowler,,,
89046,1,Afghanistan,South Africa,Johannesburg,ODI,Kohli,Afridi,72,31,2,11,74,232.26,1,5.912401873,6.6,Stumped,,,,
31702,2,New Zealand,Sri Lanka,Melbourne,Test,Nabi,Afridi,41,107,5,1,26,38.32,6,5.912401873,15.56,Hit Wicket,,2021-05-10,2021-05,2021
96036,2,England,India,Auckland,Test,Faf,Starc,52,15,13,0,52,346.67,3,5.912401873,3.55,Unknown,All-Rounder,2021-05-10,2021-05,2021
81153,2,Sri Lanka,India,Mumbai,T20,Russell,Woakes,150,42,18,12,144,357.14,3,,,Unknown,All-Rounder,,,
82364,1,West Indies,Pakistan,Kolkata,ODI,Root,Rabada,123,102,21,11,150,120.59,5,5.912401873,6.26,Stumped,,2021-05-10,2021-05,2021
58538,1,New Zealand,Sri Lanka,Delhi,ODI,Faf,Rabada,171,109,18,5,102,156.88,2,,,Stumped,,,,
95188,2,England,India,Kolkata,ODI,Root,Southee,169,87,20,8,128,194.25,-1,5.912401873,14.38,Unknown,All-Rounder,,,
78423,1,Australia,New Zealand,,ODI,Nabi,Rabada,29,52,19,10,136,55.77,3,5.912401873,6.43,Hit Wicket,,,,
71710,2,New Zealand,Pakistan,Johannesburg,Test,Smith,Rabada,166,103,20,4,104,161.17,1,,,Run Out,Batsman,,,
59740,2,England,South Africa,London,ODI,Faf,Afridi,105,20,15,8,108,525,5,,,Stumped,All-Rounder,,,
75195,1,India,Australia,Mumbai,ODI,Kohli,Rabada,112,59,22,1,94,189.83,4,,,LBW,All-Rounder,,,
39050,2,West Indies,Australia,Johannesburg,T20,Babar,Starc,153,116,0,4,24,131.9,5,,,Caught,Batsman,2021-05-10,2021-05,2021
92862,2,Sri Lanka,Afghanistan,London,T20,Faf,Malinga,136,32,10,11,106,425,4,,,Not Out,Bowler,,,
19759,2,Pakistan,West Indies,Delhi,T20,Faf,Rabada,25,99,9,11,102,25.25,1,,,Run Out,Batsman,2020-01-01,2020-01,2020
95027,2,Australia,New Zealand,Kolkata,T20,Smith,Starc,118,101,20,8,128,116.83,5,5.912401873,-1.18,Run Out,,,,
11712,1,England,England,Delhi,ODI,Babar,Malinga,32,45,16,12,136,71.11,2,5.912401873,9.64,LBW,,,,
58564,1,New Zealand,Australia,Mumbai,T20,Smith,Bumrah,66,25,9,13,114,264,6,,,Caught,,,,
59558,2,Bangladesh,West Indies,London,Test,Babar,Bumrah,142,57,5,11,86,249.12,4,,,Stumped,,2020-01-01,2020-01,2020
99233,2,England,Sri Lanka,Melbourne,ODI,Smith,Afridi,65,62,9,13,114,104.84,1,,,Caught,Bowler,,,
73883,1,Australia,West Indies,,ODI,Rohit,Woakes,146,46,13,3,70,317.39,0,5.912401873,10.82,Caught,Bowler,,,
35430,2,South Africa,Bangladesh,Chennai,ODI,Russell,Southee,79,69,6,2,36,114.49,-1,5.912401873,-0.85,Bowled,Batsman,2021-05-10,2021-05,2021
33933,2,Bangladesh,Bangladesh,Auckland,T20,Root,Shami,61,18,10,6,76,338.89,-1,,,Stumped,Batsman,2021-05-10,2021-05,2021
97169,1,West Indies,South Africa,Delhi,Test,Russell,Shami,141,78,10,10,100,180.77,-1,,,Run Out,,,,
70651,1,Pakistan,Sri Lanka,Delhi,ODI,Russell,Rabada,9,97,10,13,118,9.28,2,,,LBW,Bowler,2021-05-10,2021-05,2021
84142,1,Australia,South Africa,Sydney,Test,Faf,Shami,36,64,5,4,44,56.25,6,5.912401873,4.57,Caught,,2021-05-10,2021-05,2021
82111,2,Sri Lanka,Afghanistan,London,Test,Faf,Afridi,115,146,7,3,46,78.77,2,5.912401873,13.53,Hit Wicket,Bowler,2020-01-01,2020-01,2020
50789,1,South Africa,Sri Lanka,,Test,Root,Malinga,54,80,22,1,94,67.5,6,5.912401873,-1.01,Bowled,All-Rounder,2020-01-01,2020-01,2020
79700,2,West Indies,New Zealand,Mumbai,T20,Faf,Joseph,77,119,13,11,118,64.71,0,5.912401873,13.87,Run Out,Bowler,,,
54176,1,India,Pakistan,Auckland,Test,Faf,Shami,174,53,24,1,102,328.3,0,5.912401873,14.04,LBW,All-Rounder,2021-05-10,2021-05,2021
68410,1,South Africa,Sri Lanka,Johannesburg,Test,Nabi,Starc,13,93,17,11,134,13.98,1,,,Not Out,Batsman,2021-05-10,2021-05,2021
79062,1,Pakistan,New Zealand,London,T20,Babar,Starc,178,119,2,8,56,149.58,5,,,Not Out,Batsman,,,
50081,2,West Indies,Sri Lanka,,T20,Nabi,Shami,85,86,8,6,68,98.84,1,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
64334,2,Australia,Afghanistan,,ODI,Faf,Rabada,95,26,3,0,12,365.38,4,,,Hit Wicket,Bowler,,,
49195,2,Afghanistan,India,Mumbai,Test,Nabi,Southee,177,55,17,4,92,321.82,1,5.912401873,3.04,Stumped,Bowler,,,
95698,2,India,West Indies,Delhi,ODI,Babar,Bumrah,-8,76,13,5,82,-10.53,2,,,Run Out,All-Rounder,,,
60784,1,Afghanistan,Afghanistan,Chennai,ODI,Russell,Woakes,91,43,4,11,82,211.63,5,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
21227,1,Australia,Bangladesh,Delhi,Test,Root,Shami,86,22,12,4,72,390.91,1,,,Stumped,Bowler,,,
13831,2,Sri Lanka,England,Sydney,T20,Russell,Bumrah,-2,41,8,10,92,-4.88,4,5.912401873,12.69,Unknown,,2020-01-01,2020-01,2020
11937,1,Australia,India,Melbourne,ODI,Russell,Malinga,-10,101,14,12,128,-9.9,5,,,Hit Wicket,Batsman,,,
91550,1,New Zealand,Australia,Mumbai,T20,Smith,Malinga,2,87,9,11,102,2.3,3,,,Hit Wicket,,,,
69850,1,India,New Zealand,Sydney,ODI,Babar,Woakes,10,25,17,14,152,40,2,,,Stumped,Batsman,2020-01-01,2020-01,2020
92904,1,Afghanistan,Sri Lanka,Sydney,Test,Williamson,Rabada,64,1,20,7,122,6400,4,,,Unknown,Bowler,,,
59960,2,Pakistan,Australia,Delhi,ODI,Nabi,Woakes,154,12,19,6,112,1283.33,-1,,,Hit Wicket,Bowler,,,
66941,2,Sri Lanka,Bangladesh,London,ODI,Russell,Malinga,66,130,10,3,58,50.77,1,,,Bowled,All-Rounder,,,
42474,2,Bangladesh,New Zealand,,ODI,Williamson,Rabada,151,102,3,4,36,148.04,6,,,Caught,Batsman,2020-01-01,2020-01,2020
54107,1,Bangladesh,South Africa,Auckland,T20,Williamson,Joseph,42,139,11,2,56,30.22,-1,,,Stumped,,2020-01-01,2020-01,2020
27608,1,South Africa,South Africa,Mumbai,Test,Kohli,Southee,58,13,3,6,48,446.15,5,,,Hit Wicket,,2020-01-01,2020-01,2020
92292,2,Australia,New Zealand,London,T20,Babar,Southee,93,117,21,8,132,79.49,6,5.912401873,2.03,Bowled,Batsman,2020-01-01,2020-01,2020
95313,1,Pakistan,India,London,Test,Nabi,Southee,8,117,12,1,54,6.84,2,,,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
94296,2,England,England,Sydney,Test,Root,Woakes,176,39,8,8,80,451.28,3,,,Bowled,Batsman,2020-01-01,2020-01,2020
73854,1,Sri Lanka,Sri Lanka,Auckland,ODI,Nabi,Rashid,122,74,11,14,128,164.86,-1,5.912401873,4.74,LBW,All-Rounder,,,
95623,2,New Zealand,New Zealand,Delhi,T20,Faf,Southee,121,49,23,3,110,246.94,2,,,Bowled,,,,
93122,2,Australia,Sri Lanka,Sydney,T20,Warner,Joseph,52,94,6,7,66,55.32,-1,,,Run Out,Bowler,,,
89998,2,Pakistan,Australia,Kolkata,Test,Root,Woakes,55,9,15,9,114,611.11,2,5.912401873,15.73,Hit Wicket,Bowler,2020-01-01,2020-01,2020
87967,2,England,New Zealand,Delhi,ODI,Nabi,Joseph,48,108,7,14,112,44.44,3,,,Stumped,Batsman,2020-01-01,2020-01,2020
83920,2,India,South Africa,Delhi,ODI,Williamson,Bumrah,57,5,14,2,68,1140,6,,,Not Out,Bowler,2020-01-01,2020-01,2020
63716,1,India,England,Auckland,Test,Rohit,Starc,140,54,16,6,100,259.26,0,,,Unknown,All-Rounder,,,
11265,2,England,Afghanistan,,ODI,Smith,Bumrah,152,60,18,7,114,253.33,0,,,Bowled,,2021-05-10,2021-05,2021
64692,2,West Indies,Australia,,T20,Russell,Starc,43,149,8,3,50,28.86,1,,,Stumped,Bowler,,,
80208,1,Afghanistan,South Africa,,ODI,Smith,Afridi,82,146,1,8,52,56.16,1,,,Stumped,,2021-05-10,2021-05,2021
47296,2,Pakistan,Sri Lanka,Chennai,Test,Warner,Afridi,75,73,5,9,74,102.74,6,,,Caught,All-Rounder,,,
20286,1,Afghanistan,New Zealand,Auckland,Test,Root,Afridi,140,46,7,9,82,304.35,6,,,Unknown,Bowler,2020-01-01,2020-01,2020
40119,2,Bangladesh,England,Sydney,T20,Nabi,Bumrah,168,137,2,10,68,122.63,5,5.912401873,12.85,Run Out,All-Rounder,2021-05-10,2021-05,2021
97437,2,India,New Zealand,London,ODI,Smith,Woakes,13,44,1,8,52,29.55,-1,,,Bowled,All-Rounder,,,
77999,1,Bangladesh,West Indies,London,Test,Rohit,Rabada,9,59,17,9,122,15.25,4,,,Not Out,All-Rounder,2020-01-01,2020-01,2020
45799,1,Australia,England,Melbourne,T20,Rohit,Afridi,19,16,13,1,58,118.75,4,5.912401873,14.38,Stumped,,,,
11830,1,England,Australia,Kolkata,T20,Kohli,Woakes,72,78,5,2,32,92.31,1,,,Run Out,Batsman,,,
91508,2,India,West Indies,Mumbai,Test,Root,Bumrah,105,42,11,11,110,250,2,,,Not Out,Batsman,2020-01-01,2020-01,2020
43322,1,Bangladesh,South Africa,Johannesburg,T20,Williamson,Afridi,87,11,7,11,94,790.91,1,,,Hit Wicket,Bowler,,,
36038,2,South Africa,India,London,T20,Root,Shami,1,127,13,13,130,0.79,4,5.912401873,2.2,Unknown,Batsman,2020-01-01,2020-01,2020
45371,2,West Indies,India,,ODI,Rohit,Woakes,23,63,21,2,96,36.51,5,,,Caught,Bowler,2020-01-01,2020-01,2020
99419,1,Bangladesh,West Indies,Sydney,Test,Faf,Woakes,-6,125,8,12,104,-4.8,1,,,Not Out,All-Rounder,,,
26770,2,Australia,Bangladesh,,Test,Russell,Malinga,112,46,5,11,86,243.48,1,5.912401873,11.84,LBW,All-Rounder,,,
49764,1,New Zealand,Australia,Kolkata,ODI,Rohit,Shami,164,21,11,1,50,780.95,5,,,Caught,Bowler,2021-05-10,2021-05,2021
48457,2,Pakistan,India,Auckland,T20,Rohit,Shami,-4,140,15,6,96,-2.86,4,,,Bowled,Bowler,,,
63082,1,Afghanistan,Afghanistan,Mumbai,Test,Faf,Afridi,68,80,5,6,56,85,0,5.912401873,1.69,Bowled,All-Rounder,,,
68761,2,Pakistan,West Indies,Sydney,Test,Smith,Starc,47,149,13,5,82,31.54,2,,,Stumped,Bowler,,,
51481,2,Pakistan,Pakistan,Delhi,Test,Smith,Afridi,42,14,12,4,72,300,4,5.912401873,14.55,Run Out,Bowler,2021-05-10,2021-05,2021
26336,1,Bangladesh,New Zealand,Sydney,Test,Russell,Shami,71,70,7,7,70,101.43,2,5.912401873,-1.35,Unknown,Bowler,2021-05-10,2021-05,2021
17337,1,Bangladesh,Pakistan,,T20,Smith,Woakes,77,130,3,7,54,59.23,3,,,Caught,Bowler,2021-05-10,2021-05,2021
28465,2,England,Afghanistan,Sydney,ODI,Faf,Joseph,84,133,7,3,46,63.16,0,,,Hit Wicket,Bowler,2021-05-10,2021-05,2021
36777,1,Bangladesh,Pakistan,Chennai,ODI,Kohli,Southee,92,90,23,2,104,102.22,5,5.912401873,11.16,Run Out,,,,
52113,2,Bangladesh,Bangladesh,,ODI,Smith,Joseph,127,7,17,0,68,1814.29,2,5.912401873,7.27,Stumped,,,,
16856,1,Sri Lanka,West Indies,London,T20,Babar,Bumrah,-7,110,20,6,116,-6.36,0,,,LBW,,2021-05-10,2021-05,2021
69381,2,Australia,South Africa,Mumbai,T20,Nabi,Rashid,51,88,18,12,144,57.95,5,5.912401873,4.23,Bowled,All-Rounder,2021-05-10,2021-05,2021
88380,1,South Africa,England,Johannesburg,Test,Root,Southee,43,142,10,11,106,30.28,2,5.912401873,-0.85,Hit Wicket,,2021-05-10,2021-05,2021
83732,1,South Africa,Sri Lanka,Delhi,T20,Russell,Woakes,58,37,18,11,138,156.76,6,,,Unknown,Batsman,,,
16169,1,Pakistan,Australia,London,ODI,Babar,Woakes,83,10,5,5,50,830,0,5.912401873,11.33,Run Out,Batsman,2020-01-01,2020-01,2020
82179,1,India,Australia,,ODI,Kohli,Bumrah,56,72,18,13,150,77.78,2,,,Bowled,,2020-01-01,2020-01,2020
16888,1,Pakistan,West Indies,Kolkata,T20,Nabi,Malinga,109,26,7,14,112,419.23,0,5.912401873,10.15,Hit Wicket,,,,
27742,2,India,New Zealand,Sydney,Test,Nabi,Southee,108,75,20,12,152,144,5,,,Stumped,Batsman,2020-01-01,2020-01,2020
95400,2,Sri Lanka,West Indies,Chennai,ODI,Kohli,Shami,168,10,17,2,80,1680,-1,,,Not Out,All-Rounder,,,
44585,2,India,South Africa,Melbourne,T20,Smith,Malinga,137,57,4,2,28,240.35,3,,,LBW,All-Rounder,,,
66411,1,Pakistan,India,London,ODI,Babar,Woakes,21,43,22,1,94,48.84,-1,,,Caught,Batsman,,,
92646,2,Sri Lanka,Australia,Delhi,Test,Smith,Rashid,134,86,24,10,156,155.81,-1,,,Hit Wicket,All-Rounder,,,
11620,1,South Africa,England,Chennai,ODI,Babar,Starc,27,148,14,14,140,18.24,0,,,Run Out,Bowler,,,
58661,1,England,Afghanistan,,ODI,Kohli,Afridi,115,124,16,7,106,92.74,0,5.912401873,8.63,Bowled,,2020-01-01,2020-01,2020
64674,1,West Indies,Bangladesh,,T20,Kohli,Afridi,92,6,10,7,82,1533.33,5,,,LBW,Batsman,2020-01-01,2020-01,2020
81153,1,Australia,England,London,ODI,Williamson,Woakes,46,94,5,5,50,48.94,0,,,Bowled,Bowler,,,
55097,1,Australia,England,Melbourne,ODI,Babar,Rabada,142,80,2,7,50,177.5,0,,,Unknown,Bowler,2021-05-10,2021-05,2021
42227,1,Bangladesh,Sri Lanka,,T20,Rohit,Afridi,43,87,2,7,50,49.43,6,5.912401873,1.86,Unknown,Batsman,2020-01-01,2020-01,2020
86958,2,South Africa,West Indies,London,ODI,Warner,Shami,157,100,8,8,80,157,3,,,Bowled,,,,
18441,1,Sri Lanka,Pakistan,Mumbai,T20,Warner,Southee,64,133,14,8,104,48.12,4,5.912401873,8.63,Stumped,,,,
10330,1,West Indies,Pakistan,Melbourne,Test,Warner,Joseph,114,11,11,14,128,1036.36,4,5.912401873,9.47,Unknown,Bowler,,,
77408,2,Australia,West Indies,Mumbai,Test,Root,Shami,126,0,8,11,98,,3,,,Hit Wicket,,,,
42480,2,Sri Lanka,South Africa,Melbourne,Test,Root,Rashid,121,15,14,11,122,806.67,4,,,LBW,Bowler,,,
15482,1,Sri Lanka,New Zealand,Melbourne,Test,Warner,Shami,141,114,20,2,92,123.68,6,,,Stumped,All-Rounder,,,
34025,2,Pakistan,Sri Lanka,,Test,Kohli,Shami,1,97,7,10,88,1.03,0,,,Stumped,All-Rounder,,,
15539,2,Sri Lanka,New Zealand,Auckland,T20,Russell,Southee,30,100,6,11,90,30,3,,,Run Out,Batsman,,,
15569,1,Pakistan,Australia,Chennai,T20,Kohli,Rabada,94,132,16,5,94,71.21,1,,,Not Out,All-Rounder,,,
24199,2,West Indies,West Indies,Chennai,ODI,Williamson,Woakes,102,82,3,6,48,124.39,5,,,Not Out,,2020-01-01,2020-01,2020
19406,1,Pakistan,Australia,Chennai,ODI,Faf,Malinga,97,138,19,6,112,70.29,4,,,Caught,,,,
98433,2,India,West Indies,Sydney,Test,Russell,Shami,124,116,20,11,146,106.9,2,,,Unknown,Batsman,2020-01-01,2020-01,2020
32806,1,New Zealand,New Zealand,Chennai,Test,Babar,Rabada,165,7,9,1,42,2357.14,2,,,Unknown,Bowler,2020-01-01,2020-01,2020
40769,2,South Africa,South Africa,Kolkata,ODI,Russell,Bumrah,12,52,2,11,74,23.08,4,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
62544,1,Pakistan,Bangladesh,Chennai,Test,Faf,Afridi,69,143,21,4,108,48.25,-1,5.912401873,6.6,Caught,Bowler,,,
15117,2,England,Australia,Auckland,T20,Warner,Malinga,121,10,5,11,86,1210,2,5.912401873,4.57,Stumped,,2020-01-01,2020-01,2020
57801,2,Pakistan,India,London,T20,Smith,Bumrah,103,64,14,3,74,160.94,0,5.912401873,15.73,Stumped,All-Rounder,,,
85428,1,India,Sri Lanka,Delhi,Test,Root,Shami,49,46,17,2,80,106.52,5,,,Unknown,Bowler,,,
48276,2,South Africa,New Zealand,Johannesburg,T20,Williamson,Bumrah,55,80,10,11,106,68.75,2,,,Bowled,,,,
14706,2,Australia,Pakistan,London,ODI,Rohit,Woakes,171,111,9,10,96,154.05,2,,,Bowled,,,,
19845,1,Sri Lanka,Pakistan,Auckland,T20,Faf,Joseph,34,48,6,12,96,70.83,4,,,Unknown,Bowler,2021-05-10,2021-05,2021
39941,1,West Indies,New Zealand,Johannesburg,Test,Russell,Woakes,45,54,19,12,148,83.33,3,,,LBW,All-Rounder,,,
53929,2,New Zealand,Sri Lanka,,T20,Smith,Southee,117,110,3,8,60,106.36,6,,,Unknown,Batsman,,,
41529,2,New Zealand,Australia,Kolkata,Test,Kohli,Afridi,132,114,13,14,136,115.79,1,,,Run Out,Bowler,2020-01-01,2020-01,2020
48554,1,Afghanistan,Sri Lanka,Mumbai,Test,Babar,Joseph,113,106,11,14,128,106.6,6,,,Stumped,,2021-05-10,2021-05,2021
95941,1,Afghanistan,Afghanistan,,T20,Root,Afridi,163,129,16,6,100,126.36,5,5.912401873,2.37,Unknown,All-Rounder,2021-05-10,2021-05,2021
57185,2,England,Sri Lanka,Sydney,Test,Smith,Rabada,136,15,5,0,20,906.67,4,5.912401873,-0.17,Bowled,,,,
15722,2,Bangladesh,New Zealand,,T20,Faf,Rabada,48,30,20,1,86,160,3,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
39304,1,England,England,Johannesburg,ODI,Babar,Bumrah,81,21,15,5,90,385.71,0,,,Not Out,Batsman,2021-05-10,2021-05,2021
88282,1,Pakistan,Bangladesh,Mumbai,Test,Smith,Starc,16,85,18,2,84,18.82,3,,,Caught,,,,
99879,2,England,India,Mumbai,Test,Rohit,Shami,172,31,3,8,60,554.84,5,,,Stumped,Bowler,2020-01-01,2020-01,2020
95373,2,Australia,Bangladesh,Sydney,Test,Smith,Southee,172,129,4,12,88,133.33,5,,,Run Out,Batsman,2020-01-01,2020-01,2020
80310,2,India,Sri Lanka,Johannesburg,ODI,Nabi,Woakes,175,70,22,7,130,250,0,5.912401873,8.46,Run Out,,,,
45654,1,India,Australia,Johannesburg,T20,Root,Joseph,40,138,21,4,108,28.99,1,5.912401873,3.89,Stumped,Batsman,,,
79003,2,India,India,,T20,Warner,Starc,146,137,22,5,118,106.57,5,5.912401873,3.21,Not Out,Batsman,,,
64037,1,Afghanistan,Bangladesh,Delhi,ODI,Faf,Southee,45,15,24,10,156,300,4,,,Hit Wicket,Bowler,,,
15389,1,South Africa,Pakistan,Johannesburg,Test,Faf,Afridi,155,50,21,6,120,310,-1,,,Bowled,Bowler,,,
55522,1,Afghanistan,Afghanistan,Chennai,ODI,Kohli,Shami,88,128,19,8,124,68.75,5,5.912401873,4.06,Caught,Batsman,2020-01-01,2020-01,2020
83172,2,India,Afghanistan,Johannesburg,T20,Nabi,Bumrah,51,34,12,14,132,150,-1,,,Unknown,All-Rounder,,,
38540,2,South Africa,West Indies,Auckland,Test,Root,Rashid,178,101,19,4,100,176.24,6,,,Unknown,Bowler,,,
41144,1,Pakistan,Pakistan,Johannesburg,T20,Smith,Rashid,40,73,12,13,126,54.79,1,,,Bowled,Bowler,,,
43196,2,Australia,Bangladesh,,ODI,Root,Afridi,75,76,20,11,146,98.68,6,5.912401873,7.95,Stumped,,,,
20820,2,England,Bangladesh,Sydney,ODI,Rohit,Starc,156,77,13,6,88,202.6,2,,,Hit Wicket,,2020-01-01,2020-01,2020
78706,1,Bangladesh,India,Melbourne,Test,Nabi,Southee,76,75,0,10,60,101.33,1,5.912401873,9.3,Bowled,Bowler,2021-05-10,2021-05,2021
64715,2,England,South Africa,Chennai,ODI,Warner,Joseph,73,43,13,14,136,169.77,5,,,LBW,All-Rounder,2020-01-01,2020-01,2020
91503,1,England,Pakistan,Mumbai,ODI,Faf,Woakes,43,130,22,1,94,33.08,0,,,LBW,Batsman,2020-01-01,2020-01,2020
47129,2,Australia,Pakistan,Chennai,Test,Kohli,Joseph,25,124,3,4,36,20.16,5,,,Bowled,All-Rounder,,,
